id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
79063,436,10/31/2013 17:32,Embarcadero at Sansome,60,10/31/2013 17:39,Steuart at Market,74,551,Subscriber,94066
79169,269,10/31/2013 18:14,San Jose Diridon Caltrain Station,2,10/31/2013 18:19,Santa Clara at Almaden,4,646,Subscriber,95110
79336,307,10/31/2013 22:11,San Jose Diridon Caltrain Station,2,10/31/2013 22:16,Santa Clara at Almaden,4,293,Subscriber,95112
79580,579,11/1/2013 8:38,Steuart at Market,74,11/1/2013 8:48,2nd at Townsend,61,478,Subscriber,94122
79741,858,11/1/2013 9:39,Harry Bridges Plaza (Ferry Building),50,11/1/2013 9:53,Townsend at 7th,65,429,Subscriber,94590
80035,335,11/1/2013 13:11,Spear at Folsom,49,11/1/2013 13:17,2nd at Townsend,61,436,Subscriber,94105
80051,2608,11/1/2013 13:21,2nd at Folsom,62,11/1/2013 14:04,Commercial at Montgomery,45,573,Customer,
80108,222,11/1/2013 14:03,Mechanics Plaza (Market at Battery),75,11/1/2013 14:07,Market at 4th,76,594,Subscriber,94117
80329,276,11/1/2013 16:29,2nd at Townsend,61,11/1/2013 16:33,2nd at Folsom,62,549,Subscriber,94105
80340,425,11/1/2013 16:35,Beale at Market,56,11/1/2013 16:42,2nd at Townsend,61,587,Subscriber,94043
80407,695,11/1/2013 17:07,Steuart at Market,74,11/1/2013 17:19,San Francisco Caltrain 2 (330 Townsend),69,318,Subscriber,95129
80649,639,11/1/2013 18:40,Market at 4th,76,11/1/2013 18:51,San Francisco Caltrain (Townsend at 4th),70,426,Subscriber,94102
80680,170,11/1/2013 19:12,Townsend at 7th,65,11/1/2013 19:14,San Francisco Caltrain (Townsend at 4th),70,357,Customer,94301
81041,1523,11/2/2013 12:30,Yerba Buena Center of the Arts (3rd @ Howard),68,11/2/2013 12:55,Steuart at Market,74,547,Customer,
81063,270,11/2/2013 12:40,Embarcadero at Sansome,60,11/2/2013 12:45,Embarcadero at Sansome,60,549,Customer,92840
81218,1042,11/2/2013 14:46,Temporary Transbay Terminal (Howard at Beale),55,11/2/2013 15:03,Market at 10th,67,276,Customer,94105
81234,499,11/2/2013 14:57,Powell at Post (Union Square),71,11/2/2013 15:05,Spear at Folsom,49,504,Subscriber,94105
81337,1280,11/2/2013 16:20,San Salvador at 1st,8,11/2/2013 16:42,San Salvador at 1st,8,240,Subscriber,95113
81358,2758,11/2/2013 16:36,Post at Kearney,47,11/2/2013 17:22,Harry Bridges Plaza (Ferry Building),50,373,Customer,11237
81505,847,11/3/2013 0:12,Washington at Kearney,46,11/3/2013 0:26,Embarcadero at Bryant,54,635,Subscriber,94107
81636,1895,11/3/2013 10:31,Grant Avenue at Columbus Avenue,73,11/3/2013 11:02,Market at 4th,76,583,Customer,
81641,170,11/3/2013 10:41,2nd at Folsom,62,11/3/2013 10:43,Market at Sansome,77,527,Subscriber,94105
81694,7141,11/3/2013 11:48,San Antonio Caltrain Station,29,11/3/2013 13:47,San Antonio Caltrain Station,29,713,Customer,94040
81757,503,11/3/2013 12:50,Embarcadero at Sansome,60,11/3/2013 12:59,Post at Kearney,47,438,Subscriber,94111
81934,1294,11/3/2013 16:54,Townsend at 7th,65,11/3/2013 17:16,Townsend at 7th,65,432,Customer,94107
82061,891,11/4/2013 6:39,Grant Avenue at Columbus Avenue,73,11/4/2013 6:54,San Francisco Caltrain (Townsend at 4th),70,365,Subscriber,94133
82100,571,11/4/2013 7:17,Harry Bridges Plaza (Ferry Building),50,11/4/2013 7:27,2nd at Townsend,61,450,Subscriber,94549
82149,226,11/4/2013 7:44,Grant Avenue at Columbus Avenue,73,11/4/2013 7:48,Clay at Battery,41,524,Subscriber,94133
82156,1027,11/4/2013 7:46,South Van Ness at Market,66,11/4/2013 8:03,Embarcadero at Folsom,51,453,Subscriber,94102
82588,811,11/4/2013 11:04,Golden Gate at Polk,59,11/4/2013 11:17,2nd at Folsom,62,278,Customer,93111
82741,307,11/4/2013 13:11,Market at 4th,76,11/4/2013 13:16,Commercial at Montgomery,45,591,Subscriber,94710
82791,216,11/4/2013 13:49,Mechanics Plaza (Market at Battery),75,11/4/2013 13:53,Post at Kearney,47,372,Subscriber,94105
82844,997,11/4/2013 14:52,Townsend at 7th,65,11/4/2013 15:08,Temporary Transbay Terminal (Howard at Beale),55,412,Subscriber,94103
82970,669,11/4/2013 16:28,Embarcadero at Sansome,60,11/4/2013 16:40,Market at 4th,76,345,Subscriber,94102
83055,468,11/4/2013 16:59,2nd at Townsend,61,11/4/2013 17:07,Steuart at Market,74,527,Subscriber,94606
83116,1016,11/4/2013 17:19,2nd at Townsend,61,11/4/2013 17:36,Harry Bridges Plaza (Ferry Building),50,438,Subscriber,94502
83189,169,11/4/2013 17:47,Mechanics Plaza (Market at Battery),75,11/4/2013 17:49,Temporary Transbay Terminal (Howard at Beale),55,505,Subscriber,94602
83198,438,11/4/2013 17:49,Market at 4th,76,11/4/2013 17:57,Market at 10th,67,474,Subscriber,94103
83271,250,11/4/2013 18:18,Market at Sansome,77,11/4/2013 18:22,Market at 4th,76,632,Subscriber,94105
83364,259,11/4/2013 19:10,Mechanics Plaza (Market at Battery),75,11/4/2013 19:14,Spear at Folsom,49,406,Subscriber,94105
83446,160,11/4/2013 20:43,San Francisco Caltrain (Townsend at 4th),70,11/4/2013 20:46,2nd at Townsend,61,427,Subscriber,94107
83470,935,11/4/2013 21:19,Market at Sansome,77,11/4/2013 21:35,Market at Sansome,77,266,Customer,94458
83560,271,11/5/2013 7:02,San Francisco Caltrain (Townsend at 4th),70,11/5/2013 7:07,Townsend at 7th,65,497,Subscriber,94062
83598,374,11/5/2013 7:28,Harry Bridges Plaza (Ferry Building),50,11/5/2013 7:34,Market at Sansome,77,384,Subscriber,94510
83700,343,11/5/2013 8:10,Grant Avenue at Columbus Avenue,73,11/5/2013 8:16,Washington at Kearney,46,259,Subscriber,94133
83706,530,11/5/2013 8:12,5th at Howard,57,11/5/2013 8:21,South Van Ness at Market,66,328,Subscriber,94502
83848,331,11/5/2013 8:59,Powell Street BART,39,11/5/2013 9:04,Market at 10th,67,360,Subscriber,94108
84246,415,11/5/2013 13:12,Market at Sansome,77,11/5/2013 13:19,2nd at Folsom,62,324,Subscriber,94132
84271,468,11/5/2013 13:33,Townsend at 7th,65,11/5/2013 13:41,Civic Center BART (7th at Market),72,506,Customer,27609
84740,1757,11/5/2013 18:13,Steuart at Market,74,11/5/2013 18:42,2nd at Townsend,61,600,Customer,70130
84754,299,11/5/2013 18:17,San Francisco Caltrain 2 (330 Townsend),69,11/5/2013 18:22,2nd at South Park,64,335,Subscriber,94107
84756,709,11/5/2013 18:18,Market at 10th,67,11/5/2013 18:30,San Francisco Caltrain (Townsend at 4th),70,528,Subscriber,94607
84910,476,11/5/2013 19:46,Embarcadero at Bryant,54,11/5/2013 19:54,San Francisco Caltrain 2 (330 Townsend),69,564,Subscriber,94107
85010,585,11/5/2013 22:06,Market at 10th,67,11/5/2013 22:16,Yerba Buena Center of the Arts (3rd @ Howard),68,362,Subscriber,94107
85211,532,11/6/2013 8:09,San Francisco Caltrain (Townsend at 4th),70,11/6/2013 8:17,Civic Center BART (7th at Market),72,374,Customer,
85260,465,11/6/2013 8:27,Civic Center BART (7th at Market),72,11/6/2013 8:35,Townsend at 7th,65,603,Subscriber,94518
85281,581,11/6/2013 8:33,Harry Bridges Plaza (Ferry Building),50,11/6/2013 8:43,Embarcadero at Sansome,60,380,Customer,94124
85368,754,11/6/2013 9:02,San Francisco Caltrain (Townsend at 4th),70,11/6/2013 9:15,Market at 10th,67,392,Subscriber,94043
85503,964,11/6/2013 10:11,San Francisco Caltrain (Townsend at 4th),70,11/6/2013 10:27,Temporary Transbay Terminal (Howard at Beale),55,584,Subscriber,94025
85589,721,11/6/2013 11:41,South Van Ness at Market,66,11/6/2013 11:53,Mechanics Plaza (Market at Battery),75,596,Subscriber,94110
85740,603,11/6/2013 13:48,Civic Center BART (7th at Market),72,11/6/2013 13:58,Townsend at 7th,65,619,Subscriber,94597
85760,619,11/6/2013 14:06,Yerba Buena Center of the Arts (3rd @ Howard),68,11/6/2013 14:17,Davis at Jackson,42,529,Subscriber,94111
85800,410,11/6/2013 14:52,2nd at South Park,64,11/6/2013 14:59,Post at Kearney,47,540,Subscriber,94618
85861,277,11/6/2013 16:05,2nd at South Park,64,11/6/2013 16:10,Temporary Transbay Terminal (Howard at Beale),55,471,Subscriber,94107
85993,649,11/6/2013 16:54,Grant Avenue at Columbus Avenue,73,11/6/2013 17:05,Post at Kearney,47,526,Subscriber,94133
86016,481,11/6/2013 17:03,Embarcadero at Folsom,51,11/6/2013 17:11,San Francisco Caltrain (Townsend at 4th),70,488,Subscriber,94404
86040,508,11/6/2013 17:12,South Van Ness at Market,66,11/6/2013 17:21,Townsend at 7th,65,388,Subscriber,94103
86077,601,11/6/2013 17:26,2nd at Townsend,61,11/6/2013 17:36,Temporary Transbay Terminal (Howard at Beale),55,395,Subscriber,94608
86083,563,11/6/2013 17:28,Embarcadero at Folsom,51,11/6/2013 17:38,San Francisco Caltrain (Townsend at 4th),70,634,Subscriber,94404
86204,6614,11/6/2013 18:12,Harry Bridges Plaza (Ferry Building),50,11/6/2013 20:03,San Francisco Caltrain (Townsend at 4th),70,539,Customer,
86319,219,11/6/2013 19:32,Embarcadero at Vallejo,48,11/6/2013 19:36,Steuart at Market,74,621,Subscriber,94702
86373,1029,11/6/2013 20:11,Embarcadero at Sansome,60,11/6/2013 20:28,2nd at Townsend,61,547,Subscriber,94107
86480,600,11/7/2013 5:05,San Francisco Caltrain (Townsend at 4th),70,11/7/2013 5:15,Clay at Battery,41,344,Subscriber,94158
86649,387,11/7/2013 8:01,Grant Avenue at Columbus Avenue,73,11/7/2013 8:07,Temporary Transbay Terminal (Howard at Beale),55,448,Subscriber,94133
86741,942,11/7/2013 8:31,Washington at Kearney,46,11/7/2013 8:46,Market at 10th,67,631,Subscriber,94133
87076,941,11/7/2013 11:24,Embarcadero at Folsom,51,11/7/2013 11:40,Embarcadero at Sansome,60,434,Subscriber,94105
87206,427,11/7/2013 12:39,Harry Bridges Plaza (Ferry Building),50,11/7/2013 12:46,Commercial at Montgomery,45,574,Subscriber,94115
87459,347,11/7/2013 16:15,Powell at Post (Union Square),71,11/7/2013 16:21,2nd at Folsom,62,594,Subscriber,94105
87493,389,11/7/2013 16:36,South Van Ness at Market,66,11/7/2013 16:42,Powell Street BART,39,345,Subscriber,94803
87514,254,11/7/2013 16:43,Golden Gate at Polk,59,11/7/2013 16:47,Civic Center BART (7th at Market),72,575,Subscriber,94114
87607,234,11/7/2013 17:13,Yerba Buena Center of the Arts (3rd @ Howard),68,11/7/2013 17:17,San Francisco Caltrain 2 (330 Townsend),69,540,Subscriber,94402
87857,610,11/7/2013 18:49,Harry Bridges Plaza (Ferry Building),50,11/7/2013 18:59,Powell Street BART,39,268,Subscriber,94117
88420,809,11/8/2013 9:00,Embarcadero at Sansome,60,11/8/2013 9:13,Spear at Folsom,49,632,Subscriber,94105
88476,708,11/8/2013 9:13,Grant Avenue at Columbus Avenue,73,11/8/2013 9:25,Embarcadero at Folsom,51,634,Subscriber,94124
88588,534,11/8/2013 10:15,Spear at Folsom,49,11/8/2013 10:24,Market at 4th,76,426,Subscriber,94105
88758,313,11/8/2013 12:01,Embarcadero at Folsom,51,11/8/2013 12:06,Howard at 2nd,63,417,Subscriber,94105
88794,593,11/8/2013 12:14,Spear at Folsom,49,11/8/2013 12:24,Market at 4th,76,288,Subscriber,94610
89084,916,11/8/2013 15:39,Embarcadero at Sansome,60,11/8/2013 15:54,San Francisco Caltrain (Townsend at 4th),70,410,Subscriber,95111
89123,631,11/8/2013 16:06,Powell at Post (Union Square),71,11/8/2013 16:17,Market at 10th,67,477,Customer,94104
89449,5646,11/8/2013 18:08,Yerba Buena Center of the Arts (3rd @ Howard),68,11/8/2013 19:42,Civic Center BART (7th at Market),72,593,Customer,61073
89511,560,11/8/2013 18:46,Golden Gate at Polk,59,11/8/2013 18:55,Temporary Transbay Terminal (Howard at Beale),55,309,Subscriber,94530
89666,210,11/8/2013 22:33,Santa Clara at Almaden,4,11/8/2013 22:36,Arena Green / SAP Center,14,256,Subscriber,94025
89768,400,11/9/2013 9:17,Harry Bridges Plaza (Ferry Building),50,11/9/2013 9:24,Washington at Kearney,46,455,Customer,
90060,611,11/9/2013 13:12,Embarcadero at Folsom,51,11/9/2013 13:22,San Francisco Caltrain 2 (330 Townsend),69,291,Subscriber,94547
90087,1070,11/9/2013 13:31,Beale at Market,56,11/9/2013 13:49,2nd at Folsom,62,260,Subscriber,94105
90937,1326,11/10/2013 14:06,Steuart at Market,74,11/10/2013 14:28,San Francisco Caltrain (Townsend at 4th),70,618,Customer,94107
91024,353,11/10/2013 16:10,2nd at Townsend,61,11/10/2013 16:16,Spear at Folsom,49,539,Subscriber,94105
91113,366,11/10/2013 17:42,Harry Bridges Plaza (Ferry Building),50,11/10/2013 17:48,Embarcadero at Bryant,54,597,Subscriber,94107
91143,653,11/10/2013 18:24,Harry Bridges Plaza (Ferry Building),50,11/10/2013 18:35,Howard at 2nd,63,361,Customer,
91287,514,11/11/2013 7:14,Steuart at Market,74,11/11/2013 7:23,2nd at Townsend,61,594,Subscriber,94549
91357,679,11/11/2013 8:02,Market at 4th,76,11/11/2013 8:14,Embarcadero at Sansome,60,451,Subscriber,94102
91474,551,11/11/2013 8:44,Harry Bridges Plaza (Ferry Building),50,11/11/2013 8:53,2nd at Townsend,61,468,Subscriber,96768
91560,322,11/11/2013 9:20,Spear at Folsom,49,11/11/2013 9:25,2nd at Townsend,61,383,Subscriber,94105
91867,358,11/11/2013 14:02,Clay at Battery,41,11/11/2013 14:08,Harry Bridges Plaza (Ferry Building),50,311,Subscriber,94925
91919,269,11/11/2013 14:51,SJSU - San Salvador at 9th,16,11/11/2013 14:56,SJSU 4th at San Carlos,12,704,Subscriber,94044
91928,1066,11/11/2013 14:55,Washington at Kearney,46,11/11/2013 15:12,Townsend at 7th,65,435,Subscriber,94107
92040,599,11/11/2013 16:31,Steuart at Market,74,11/11/2013 16:40,San Francisco Caltrain 2 (330 Townsend),69,398,Subscriber,94002
92094,619,11/11/2013 16:53,Market at Sansome,77,11/11/2013 17:03,San Francisco Caltrain (Townsend at 4th),70,621,Subscriber,94705
92120,640,11/11/2013 16:59,Steuart at Market,74,11/11/2013 17:10,San Francisco Caltrain (Townsend at 4th),70,321,Subscriber,94061
92275,487,11/11/2013 18:08,5th at Howard,57,11/11/2013 18:16,Post at Kearney,47,479,Subscriber,94109
92729,376,11/12/2013 8:35,2nd at Folsom,62,11/12/2013 8:41,San Francisco Caltrain (Townsend at 4th),70,281,Subscriber,94107
92830,647,11/12/2013 9:05,Townsend at 7th,65,11/12/2013 9:16,Powell Street BART,39,366,Subscriber,94107
92857,250,11/12/2013 9:13,Market at Sansome,77,11/12/2013 9:17,Clay at Battery,41,265,Subscriber,94015
93031,755,11/12/2013 10:43,Civic Center BART (7th at Market),72,11/12/2013 10:55,Davis at Jackson,42,357,Subscriber,94114
93217,763,11/12/2013 13:16,South Van Ness at Market,66,11/12/2013 13:28,San Francisco Caltrain 2 (330 Townsend),69,572,Subscriber,94103
93235,495,11/12/2013 13:53,Steuart at Market,74,11/12/2013 14:01,Yerba Buena Center of the Arts (3rd @ Howard),68,386,Subscriber,94105
93652,406,11/12/2013 17:44,San Francisco Caltrain (Townsend at 4th),70,11/12/2013 17:50,Embarcadero at Folsom,51,516,Subscriber,94111
93947,683,11/12/2013 21:00,Embarcadero at Sansome,60,11/12/2013 21:11,2nd at Townsend,61,333,Subscriber,94010
94112,674,11/13/2013 7:40,San Francisco City Hall,58,11/13/2013 7:51,Market at Sansome,77,473,Subscriber,94117
94277,365,11/13/2013 8:48,Washington at Kearney,46,11/13/2013 8:54,Embarcadero at Folsom,51,396,Subscriber,94133
94517,330,11/13/2013 11:05,5th at Howard,57,11/13/2013 11:10,Market at Sansome,77,569,Subscriber,94107
94576,511,11/13/2013 12:09,Townsend at 7th,65,11/13/2013 12:17,2nd at Townsend,61,474,Customer,94577
94708,456,11/13/2013 14:01,Civic Center BART (7th at Market),72,11/13/2013 14:08,Market at Sansome,77,594,Subscriber,94116
94719,559,11/13/2013 14:12,Post at Kearney,47,11/13/2013 14:22,San Francisco Caltrain 2 (330 Townsend),69,533,Subscriber,94107
94789,336,11/13/2013 15:51,2nd at South Park,64,11/13/2013 15:57,San Francisco Caltrain (Townsend at 4th),70,395,Subscriber,94107
94823,384,11/13/2013 16:15,Market at 4th,76,11/13/2013 16:21,San Francisco Caltrain (Townsend at 4th),70,516,Subscriber,95014
95251,954,11/13/2013 19:46,Market at 10th,67,11/13/2013 20:02,Grant Avenue at Columbus Avenue,73,605,Subscriber,94133
95291,230,11/13/2013 20:37,Townsend at 7th,65,11/13/2013 20:41,San Francisco Caltrain (Townsend at 4th),70,532,Subscriber,94158
95322,660,11/13/2013 21:42,Mechanics Plaza (Market at Battery),75,11/13/2013 21:53,Market at 10th,67,525,Subscriber,94117
95396,574,11/14/2013 6:46,Clay at Battery,41,11/14/2013 6:55,Powell Street BART,39,508,Subscriber,94115
95732,1058,11/14/2013 9:09,San Francisco Caltrain (Townsend at 4th),70,11/14/2013 9:26,Market at 10th,67,535,Subscriber,95014
95811,235,11/14/2013 9:28,Redwood City Caltrain Station,22,11/14/2013 9:32,Redwood City Public Library,24,159,Subscriber,94105
96023,253,11/14/2013 12:20,Mechanics Plaza (Market at Battery),75,11/14/2013 12:24,Harry Bridges Plaza (Ferry Building),50,544,Subscriber,94611
96151,1113,11/14/2013 13:54,Market at 4th,76,11/14/2013 14:13,Commercial at Montgomery,45,429,Subscriber,94133
96185,449,11/14/2013 14:44,5th at Howard,57,11/14/2013 14:52,Market at Sansome,77,469,Subscriber,94122
96192,1677,11/14/2013 14:57,Howard at 2nd,63,11/14/2013 15:25,Howard at 2nd,63,603,Subscriber,94103
96306,236,11/14/2013 16:27,Santa Clara at Almaden,4,11/14/2013 16:31,San Jose Diridon Caltrain Station,2,651,Subscriber,95020
96338,623,11/14/2013 16:39,South Van Ness at Market,66,11/14/2013 16:49,San Francisco Caltrain (Townsend at 4th),70,536,Subscriber,94061
96487,317,11/14/2013 17:40,2nd at South Park,64,11/14/2013 17:46,Howard at 2nd,63,459,Subscriber,94105
96491,302,11/14/2013 17:36,2nd at South Park,64,11/14/2013 17:41,Temporary Transbay Terminal (Howard at Beale),55,374,Subscriber,94618
96506,715,11/14/2013 17:46,Harry Bridges Plaza (Ferry Building),50,11/14/2013 17:58,San Francisco Caltrain 2 (330 Townsend),69,457,Subscriber,94158
96627,435,11/14/2013 18:50,Howard at 2nd,63,11/14/2013 18:58,Embarcadero at Bryant,54,599,Subscriber,94107
96674,473,11/14/2013 19:28,2nd at Townsend,61,11/14/2013 19:36,Market at Sansome,77,525,Subscriber,94611
96822,719,11/15/2013 0:52,Palo Alto Caltrain Station,34,11/15/2013 1:04,Park at Olive,38,659,Subscriber,94301
97321,1262,11/15/2013 11:12,San Francisco Caltrain (Townsend at 4th),70,11/15/2013 11:33,Embarcadero at Vallejo,48,387,Customer,95645
97465,348,11/15/2013 12:50,Howard at 2nd,63,11/15/2013 12:56,Embarcadero at Folsom,51,411,Subscriber,94109
97477,138,11/15/2013 12:54,Post at Kearney,47,11/15/2013 12:56,Market at Sansome,77,273,Subscriber,94107
97575,1560,11/15/2013 14:05,Harry Bridges Plaza (Ferry Building),50,11/15/2013 14:31,Embarcadero at Vallejo,48,629,Customer,53240
97611,1708,11/15/2013 14:42,Mechanics Plaza (Market at Battery),75,11/15/2013 15:10,Steuart at Market,74,627,Customer,
97711,763,11/15/2013 15:57,Beale at Market,56,11/15/2013 16:10,San Francisco Caltrain (Townsend at 4th),70,279,Subscriber,94066
97867,501,11/15/2013 17:13,2nd at Townsend,61,11/15/2013 17:21,Steuart at Market,74,557,Subscriber,94579
97900,198,11/15/2013 17:29,Howard at 2nd,63,11/15/2013 17:32,Temporary Transbay Terminal (Howard at Beale),55,535,Subscriber,94104
98014,646,11/15/2013 18:20,Market at Sansome,77,11/15/2013 18:30,San Francisco Caltrain 2 (330 Townsend),69,503,Subscriber,94107
98123,274,11/15/2013 20:24,2nd at Townsend,61,11/15/2013 20:29,Spear at Folsom,49,412,Subscriber,94105
98477,433,11/16/2013 13:14,Embarcadero at Bryant,54,11/16/2013 13:21,San Francisco Caltrain (Townsend at 4th),70,283,Subscriber,94105
98528,11949,11/16/2013 14:20,Market at Sansome,77,11/16/2013 17:39,Market at 4th,76,569,Customer,95035
98610,643,11/16/2013 15:42,Harry Bridges Plaza (Ferry Building),50,11/16/2013 15:52,2nd at South Park,64,615,Subscriber,94107
98669,448,11/16/2013 16:52,2nd at Townsend,61,11/16/2013 17:00,Spear at Folsom,49,607,Subscriber,94610
98744,543,11/16/2013 19:20,Steuart at Market,74,11/16/2013 19:29,Grant Avenue at Columbus Avenue,73,508,Subscriber,94133
98759,7822,11/16/2013 19:56,Market at Sansome,77,11/16/2013 22:07,Powell Street BART,39,506,Customer,
98761,446,11/16/2013 20:06,Steuart at Market,74,11/16/2013 20:14,Howard at 2nd,63,382,Subscriber,94105
98789,606,11/16/2013 21:30,Grant Avenue at Columbus Avenue,73,11/16/2013 21:40,Powell Street BART,39,508,Subscriber,94133
99123,827,11/17/2013 13:40,Rengstorff Avenue / California Street,33,11/17/2013 13:54,Rengstorff Avenue / California Street,33,198,Customer,94043
99152,5054,11/17/2013 14:19,Evelyn Park and Ride,30,11/17/2013 15:43,Evelyn Park and Ride,30,696,Customer,94025
99317,483,11/17/2013 17:39,Market at Sansome,77,11/17/2013 17:47,Civic Center BART (7th at Market),72,413,Subscriber,94103
99450,269,11/18/2013 4:18,Grant Avenue at Columbus Avenue,73,11/18/2013 4:22,Market at Sansome,77,291,Subscriber,94133
99476,502,11/18/2013 6:41,San Francisco Caltrain (Townsend at 4th),70,11/18/2013 6:49,Embarcadero at Folsom,51,331,Subscriber,94025
